config_name,dataset_name,det_ratio,request_idx,prompt_hash,is_deterministic,input_len,output_len,rollbacks,tokens_rolled_back,ttft_s,latency_s,error
sglang_non_deterministic,sharegpt,1.0,129,1d21910c59627c4e,True,939,220,0,0,6.044208606996108,116.686400089995,
sglang_non_deterministic,sharegpt,1.0,130,fefa8fa668d0fce8,True,487,39,0,0,6.044156377960462,84.00358743098332,
sglang_non_deterministic,sharegpt,1.0,131,d47f09bf471421e9,True,27,324,0,0,6.044830936996732,129.03018369100755,
sglang_non_deterministic,sharegpt,1.0,132,95bd274b91bf1743,True,49,383,0,0,6.044493777968455,133.86364307900658,
sglang_non_deterministic,sharegpt,1.0,133,12966883a1340981,True,21,546,0,0,6.044160153018311,143.16969209397212,
sglang_non_deterministic,sharegpt,1.0,134,afc9ca6d5e6f6823,True,232,13,0,0,6.043826248962432,77.28075616096612,
sglang_non_deterministic,sharegpt,1.0,135,f9b17482ce8b5797,True,2147,177,0,0,6.044126872962806,110.33431155397557,
sglang_non_deterministic,sharegpt,1.0,136,c3e386d8264c0744,True,55,20,0,0,6.043771747034043,79.2280981480144,
sglang_non_deterministic,sharegpt,1.0,137,02ada9eb4cfc48df,True,12,190,0,0,6.042628549970686,112.12589643197134,
sglang_non_deterministic,sharegpt,1.0,138,04dc0a1bf44567bd,True,20,8,0,0,6.042247503995895,71.57393302599667,
sglang_non_deterministic,sharegpt,1.0,139,86ea3ec4ac9c8ca2,True,5,315,0,0,6.042572694947012,128.1145267629763,
sglang_non_deterministic,sharegpt,1.0,140,20d773a3ad8ff77c,True,56,305,0,0,6.04223181999987,127.29331641399767,
sglang_non_deterministic,sharegpt,1.0,141,7b8388669c2c4fb2,True,229,40,0,0,6.041896854003426,84.59267851099139,
sglang_non_deterministic,sharegpt,1.0,142,ef287793605730ce,True,242,150,0,0,6.042194423964247,105.97083559300518,
sglang_non_deterministic,sharegpt,1.0,143,92560b8010ec07f3,True,64,769,0,0,6.041776432015467,150.56327525898814,
sglang_non_deterministic,sharegpt,1.0,144,a462c8d468f093f7,True,313,4,0,0,6.041435617953539,68.14830917300424,
sglang_non_deterministic,sharegpt,1.0,145,a6314bdc62326ea0,True,13,220,0,0,6.041092549043242,116.68724004901014,
sglang_non_deterministic,sharegpt,1.0,146,4108fe12cdcb3d58,True,33,83,0,0,6.041042833996471,93.59591565397568,
sglang_non_deterministic,sharegpt,1.0,147,fc5c1ea6487ac8f7,True,61,567,0,0,6.0413503789459355,144.08355094696162,
sglang_non_deterministic,sharegpt,1.0,148,d1b08a93b1c61ec9,True,179,270,0,0,6.041032287990674,123.01140152598964,
sglang_non_deterministic,sharegpt,1.0,149,f0882e136ff992ac,True,12,328,0,0,6.040618423023261,129.30690016201697,
sglang_non_deterministic,sharegpt,1.0,150,bd28cca612eb3018,True,52,447,0,0,6.0402791000087745,138.00367224303773,
sglang_non_deterministic,sharegpt,1.0,151,fae33a4b4ed408ae,True,545,14,0,0,6.040594857011456,77.54694823204773,
sglang_non_deterministic,sharegpt,1.0,152,3738d2b2e0b8fcfb,True,584,26,0,0,6.040252220002003,80.6601669699885,
sglang_non_deterministic,sharegpt,1.0,153,bc54381c5ef3b5e9,True,569,13,0,0,6.039902621007059,77.28331735904794,
sglang_non_deterministic,sharegpt,1.0,154,ce33dcf373c9423b,True,239,26,0,0,6.039522487029899,80.66067397699226,
sglang_non_deterministic,sharegpt,1.0,155,349c4cb8c53a4f5a,True,112,96,0,0,6.039767748967279,96.15846169099677,
sglang_non_deterministic,sharegpt,1.0,156,fd0ed7903cae6378,True,18,330,0,0,6.039413713035174,129.49846878205426,
sglang_non_deterministic,sharegpt,1.0,157,0153fb78f11711ef,True,752,10,0,0,6.039080379996449,73.78551815199899,
sglang_non_deterministic,sharegpt,1.0,158,d85e4dde1b12d7bb,True,2,10,0,0,6.039378729998134,73.78586881101364,
sglang_non_deterministic,sharegpt,1.0,159,7b579ed3cb469789,True,12,518,0,0,6.039053058018908,141.86122235102812,
sglang_non_deterministic,sharegpt,1.0,160,d40cae9af667e791,True,110,188,0,0,6.03871314501157,111.93412858201191,
sglang_non_deterministic,sharegpt,1.0,161,a216e73047649fdb,True,32,690,0,0,6.038307151000481,148.42597793904133,
sglang_non_deterministic,sharegpt,1.0,162,dfc8de143c2ed2bb,True,248,10,0,0,6.0386226489790715,73.78694648999954,
sglang_non_deterministic,sharegpt,1.0,163,51abb13f2bc28f63,True,61,23,0,0,6.038281041954178,80.14558756398037,
sglang_non_deterministic,sharegpt,1.0,164,cffcd8851572e75b,True,18,397,0,0,6.037936400971375,134.85590231901733,
sglang_non_deterministic,sharegpt,1.0,165,7e37630be90c9afb,True,262,10,0,0,6.037572621949948,73.78786879195832,
sglang_non_deterministic,sharegpt,1.0,166,ad9b39ed2a8c0a0a,True,71,52,0,0,6.037833635986317,87.22030883899424,
sglang_non_deterministic,sharegpt,1.0,167,b9c44f3a921387c0,True,28,209,0,0,6.037520924001001,115.06158692197641,
sglang_non_deterministic,sharegpt,1.0,168,8fd827ea41652c38,True,55,362,0,0,6.037342473980971,132.2818215879961,
sglang_non_deterministic,sharegpt,1.0,169,c8c5e9049fa19e05,True,174,358,0,0,6.037015350011643,131.91944910702296,
sglang_non_deterministic,sharegpt,1.0,170,6918179d6a949818,True,12,34,0,0,6.037218257028144,82.92568867700174,
sglang_non_deterministic,sharegpt,1.0,171,607cc347645a9bbb,True,66,111,0,0,6.037044363969471,99.09574109996902,
sglang_non_deterministic,sharegpt,1.0,172,6bcac6c5e17f27ff,True,9,166,0,0,6.036646512977313,108.62595193297602,
sglang_non_deterministic,sharegpt,1.0,173,3686c2f99a8a7938,True,18,230,0,0,6.036324737011455,118.11367682402488,
sglang_non_deterministic,sharegpt,1.0,174,7aacebf79eaa5857,True,116,294,0,0,6.0366069029551,125.96278267895104,
sglang_non_deterministic,sharegpt,1.0,175,578c224dc513c532,True,775,523,0,0,6.036275802995078,142.10359088302357,
sglang_non_deterministic,sharegpt,1.0,176,a3bcefc64c8ce384,True,8,263,0,0,6.035912894993089,122.14866680698469,
sglang_non_deterministic,sharegpt,1.0,177,ebb97a9b31e64925,True,129,10,0,0,6.0355811640038155,73.71186434401898,
sglang_non_deterministic,sharegpt,1.0,178,605b637d6f46a16b,True,193,20,0,0,6.035845723003149,79.16214004601352,
sglang_non_deterministic,sharegpt,1.0,179,591a7049e6aa8fa4,True,538,12,0,0,6.035434762015939,76.57153601298342,
sglang_non_deterministic,sharegpt,1.0,180,9751f4a8a218284a,True,308,2,0,0,6.035087238007691,64.7389723440283,
sglang_non_deterministic,sharegpt,1.0,181,87c86510277d7095,True,227,63,0,0,6.034732241008896,89.74145848897751,
sglang_non_deterministic,sharegpt,1.0,182,76c09e8d69982c11,True,7,231,0,0,6.034906204033177,118.18090523499995,
sglang_non_deterministic,sharegpt,1.0,183,553ae7ba6c442e9c,True,20,283,0,0,6.034568934002891,124.75025818799622,
sglang_non_deterministic,sharegpt,1.0,184,bd20d58670445581,True,460,18,0,0,6.034165565040894,78.91101845103549,
sglang_non_deterministic,sharegpt,1.0,185,1cac99e2ae2e5337,True,1003,88,0,0,6.03391462599393,94.55158882401884,
sglang_non_deterministic,sharegpt,1.0,186,425164b06c3ddc8e,True,42,181,0,0,6.034134357993025,110.73140483599855,
sglang_non_deterministic,sharegpt,1.0,187,b5055457377269f3,True,435,8,0,0,6.034100537013728,71.51752799598034,
sglang_non_deterministic,sharegpt,1.0,188,20d6d1eecc0be2bb,True,279,52,0,0,6.033767843968235,87.16935690696118,
sglang_non_deterministic,sharegpt,1.0,189,21ab36651bbb12a3,True,1406,12,0,0,6.033426738984417,76.57058498600964,
sglang_non_deterministic,sharegpt,1.0,190,1a07b6ff248a6d84,True,326,17,0,0,6.032983719953336,78.77215940901078,
sglang_non_deterministic,sharegpt,1.0,191,e48a355ae63cb92b,True,11,197,0,0,6.033308469981421,113.38661026098998,
sglang_non_deterministic,sharegpt,1.0,192,876f747cde33b223,True,6,452,0,0,6.03292489098385,138.30442394397687,
sglang_non_deterministic,sharegpt,1.0,193,3b340af70a17eb69,True,10,355,0,0,6.03259729599813,131.69903940800577,
sglang_non_deterministic,sharegpt,1.0,194,a7afa90fd8b95ec4,True,77,21,0,0,6.0323878600029275,79.83683989400743,
sglang_non_deterministic,sharegpt,1.0,195,67193704c2943701,True,1984,188,0,0,6.032595693017356,111.89896071399562,
sglang_non_deterministic,sharegpt,1.0,196,be3b40ded92004d9,True,16,145,0,0,6.032143239979632,105.51325594400987,
sglang_non_deterministic,sharegpt,1.0,197,41baeb525b0a9da5,True,735,83,0,0,6.03181197901722,93.55718750803499,
sglang_non_deterministic,sharegpt,1.0,198,abc1a0edf1fdad18,True,15,647,0,0,6.032717246969696,147.0736137549975,
sglang_non_deterministic,sharegpt,1.0,199,51f277a3ec317263,True,97,352,0,0,6.032395391026512,131.42048518004594,
sglang_non_deterministic,sharegpt,1.0,200,cd9120e05641b4c2,True,381,19,0,0,6.032056879019365,79.04828333400656,
sglang_non_deterministic,sharegpt,1.0,201,04d5374e4095d06a,True,1110,307,0,0,6.031728172965813,127.35000961000333,
sglang_non_deterministic,sharegpt,1.0,202,88e085a33d3510b3,True,346,25,0,0,6.031913012033328,80.37105489399983,
sglang_non_deterministic,sharegpt,1.0,203,a7261569e6f5582c,True,39,47,0,0,6.0315852769999765,86.56529946799856,
sglang_non_deterministic,sharegpt,1.0,204,bf64e02c23e2177b,True,38,286,0,0,6.031256069021765,125.43266164301895,
sglang_non_deterministic,sharegpt,1.0,205,ee2fa2de3e8f29b6,True,9,191,0,0,6.031565367011353,112.27062213700265,
sglang_non_deterministic,sharegpt,1.0,206,ccb34c43510b1dcc,True,94,11,0,0,6.031246605038177,75.45462992100511,
sglang_non_deterministic,sharegpt,1.0,207,a2b31dc80c7a9d93,True,685,41,0,0,6.030190999968909,84.66297282400774,
sglang_non_deterministic,sharegpt,1.0,208,6dc4c7944f146570,True,197,8,0,0,6.029888243007008,71.53744597599143,
sglang_non_deterministic,sharegpt,1.0,209,4ca7cd5135404d91,True,489,312,0,0,6.030195367056876,127.79304225201486,
sglang_non_deterministic,sharegpt,1.0,210,1deaa6b71c7a44f6,True,32,448,0,0,6.029920761997346,138.07345026597613,
sglang_non_deterministic,sharegpt,1.0,211,d1083022873200e0,True,42,236,0,0,6.029640047985595,118.8411333099939,
sglang_non_deterministic,sharegpt,1.0,212,ba4a70d13ad60d37,True,466,11,0,0,6.0293360889772885,75.45785802800674,
sglang_non_deterministic,sharegpt,1.0,213,1a2d15de4ee0c53c,True,405,9,0,0,6.029631384997629,73.12198003503727,
sglang_non_deterministic,sharegpt,1.0,214,53339218acf02608,True,663,12,0,0,6.029361808032263,76.61441085400293,
sglang_non_deterministic,sharegpt,1.0,215,7ac0ece536673a8d,True,32,222,0,0,6.029078068968374,116.79767185699893,
sglang_non_deterministic,sharegpt,1.0,216,387f26e3968706ce,True,325,27,0,0,6.029443941952195,81.38516655599233,
sglang_non_deterministic,sharegpt,1.0,217,16216cd5be0857ea,True,410,11,0,0,6.029172472015489,75.46122866001679,
sglang_non_deterministic,sharegpt,1.0,218,63fb9fbda3106cb7,True,12,363,0,0,6.028909745044075,132.35082903603325,
sglang_non_deterministic,sharegpt,1.0,219,b177e367cdf84bc1,True,1468,774,0,0,6.02859629195882,150.64109484100481,
sglang_non_deterministic,sharegpt,1.0,220,766d126b670d8c73,True,2,10,0,0,6.028915163013153,73.74441012000898,
sglang_non_deterministic,sharegpt,1.0,221,6a6d16100d88dd01,True,15,276,0,0,6.028638615040109,123.99213150900323,
sglang_non_deterministic,sharegpt,1.0,222,c8e86218f17ec1f4,True,16,93,0,0,6.028357881994452,95.85676403099205,
sglang_non_deterministic,sharegpt,1.0,223,6c4cff888348802e,True,35,240,0,0,6.028082855977118,119.3188968700124,
